Game	Category	Start	Click	End	Tournament	Attacking Player	Shot Origin	Shot Outcome	Shot Location	Defending Player
Korea vs Brazil	Shot Korea	12:52	12:57	13:02	Malmo G1 2026	Korea - Player 6	5	Save	2	Brazil - Player 9
Korea vs Brazil	Shot Brazil	12:56	13:01	13:09	Malmo G1 2026	Brazil - Player 7	2	Save	4	Korea - Player 15
Korea vs Brazil	Shot Korea	13:05	13:10	13:20	Malmo G1 2026	Korea - Player 12	2	Goal	1	Brazil - Player 9
Korea vs Brazil	Shot Brazil	13:43	13:48	14:29	Malmo G1 2026	Brazil - Player 9	1	Save	4	Korea - Player 6
Korea vs Brazil	Shot Korea	14:25	14:30	14:35	Malmo G1 2026	Korea - Player 6	5	Save	1	Brazil - Player 9
Korea vs Brazil	Shot Brazil	14:30	14:35	14:45	Malmo G1 2026	Brazil - Player 1	4	Save	2	Korea - Player 15
Korea vs Brazil	Shot Korea	14:41	14:46	14:54	Malmo G1 2026	Korea - Player 12	1	Save	1	Brazil - Player 9
Korea vs Brazil	Shot Brazil	14:49	14:54	15:06	Malmo G1 2026	Brazil - Player 9	1	Save	5	Korea - Player 6
Korea vs Brazil	Shot Korea	15:01	15:06	15:23	Malmo G1 2026	Korea - Player 6	5	Save	3.5	Brazil - Player 2
Korea vs Brazil	Shot Brazil	15:19	15:24	15:33	Malmo G1 2026	Brazil - Player 1	4	Save	1	Korea - Player 12
Korea vs Brazil	Shot Korea	15:29	15:34	15:46	Malmo G1 2026	Korea - Player 12	1	Save	3.5	Brazil - Player 2
Korea vs Brazil	Shot Brazil	15:41	15:46	15:56	Malmo G1 2026	Brazil - Player 1	5	Save	1	Korea - Player 12
Korea vs Brazil	Shot Korea	15:52	15:57	16:09	Malmo G1 2026	Korea - Player 6	4	Out	6	
Korea vs Brazil	Shot Brazil	16:05	16:10	16:23	Malmo G1 2026	Brazil - Player 9	4	Save	2.5	Korea - Player 15
Korea vs Brazil	Shot Korea	16:19	16:24	16:30	Malmo G1 2026	Korea - Player 12	2	Out	0	
Korea vs Brazil	Shot Brazil	16:26	16:31	16:45	Malmo G1 2026	Brazil - Player 1	3	Save	2.5	Korea - Player 15
Korea vs Brazil	Shot Korea	16:41	16:46	16:54	Malmo G1 2026	Korea - Player 6	4	Save	1.5	Brazil - Player 9
Korea vs Brazil	Shot Brazil	16:50	16:55	17:04	Malmo G1 2026	Brazil - Player 9	2	Save	3.5	Korea - Player 15
Korea vs Brazil	Shot Korea	16:59	17:04	17:10	Malmo G1 2026	Korea - Player 12	2	Save	1.5	Brazil - Player 9
Korea vs Brazil	Shot Brazil	17:06	17:11	17:21	Malmo G1 2026	Brazil - Player 1	2	Save	1	Korea - Player 12
Korea vs Brazil	Shot Korea	17:17	17:22	17:39	Malmo G1 2026	Korea - Player 6	5	Goal	2	Brazil - Player 2
Korea vs Brazil	Shot Brazil	17:41	17:46	17:51	Malmo G1 2026	Brazil - Player 2	3	Save	3.5	Korea - Player 15
Korea vs Brazil	Shot Korea	17:47	17:52	17:58	Malmo G1 2026	Korea - Player 12	2	Save	3	Brazil - Player 2
Korea vs Brazil	Shot Brazil	17:54	17:59	18:07	Malmo G1 2026	Brazil - Player 9	3	Save	3	Korea - Player 15
Korea vs Brazil	Shot Korea	18:03	18:08	18:18	Malmo G1 2026	Korea - Player 6	4	Save	1	Brazil - Player 9
Korea vs Brazil	Shot Brazil	18:14	18:19	18:34	Malmo G1 2026	Brazil - Player 1	3	Save	3	Korea - Player 15
Korea vs Brazil	Shot Korea	18:30	18:35	18:42	Malmo G1 2026	Korea - Player 6	4	Save	2	Brazil - Player 2
Korea vs Brazil	Shot Brazil	18:38	18:43	18:53	Malmo G1 2026	Brazil - Player 9	1	Out	6	
Korea vs Brazil	Shot Korea	18:50	18:55	19:06	Malmo G1 2026	Korea - Player 6	5	Save	2	Brazil - Player 2
Korea vs Brazil	Shot Brazil	19:02	19:07	19:16	Malmo G1 2026	Brazil - Player 1	5	Goal	1	Korea - Player 12
Korea vs Brazil	Shot Korea	19:22	19:27	19:37	Malmo G1 2026	Korea - Player 12	1	Save	5	Brazil - Player 1
Korea vs Brazil	Shot Brazil	19:32	19:37	19:46	Malmo G1 2026	Brazil - Player 2	3	Save	2.5	Korea - Player 15
Korea vs Brazil	Shot Korea	19:42	19:47	19:52	Malmo G1 2026	Korea - Player 15	3	Save	3	Brazil - Player 2
Korea vs Brazil	Shot Brazil	19:47	19:52	20:02	Malmo G1 2026	Brazil - Player 9	2	Goal	2	Korea - Player 15
Korea vs Brazil	Shot Korea	20:05	20:10	20:19	Malmo G1 2026	Korea - Player 12	2	Save	4	Brazil - Player 1
Korea vs Brazil	Shot Brazil	20:15	20:20	20:25	Malmo G1 2026	Brazil - Player 1	4	Save	5	Korea - Player 6
Korea vs Brazil	Shot Korea	20:19	20:24	20:29	Malmo G1 2026	Korea - Player 6	4	Save	4.5	Brazil - Player 1
Korea vs Brazil	Shot Brazil	20:23	20:28	20:36	Malmo G1 2026	Brazil - Player 9	2	Save	5	Korea - Player 6
Korea vs Brazil	T-END				Malmo G1 2026					
Korea vs Brazil	@@@P2				Malmo G1 2026					
Korea vs Brazil	T-START				Malmo G1 2026					
Korea vs Brazil	Shot Korea	26:16	26:21	26:36	Malmo G1 2026	Korea - Player 1	3	Save	1	Brazil - Player 9
Korea vs Brazil	Shot Brazil	26:32	26:37	26:51	Malmo G1 2026	Brazil - Player 1	1	Save	2	Korea - Player 12
Korea vs Brazil	Shot Korea	26:47	26:52	27:04	Malmo G1 2026	Korea - Player 19	2	Goal	4	Brazil - Player 1
Korea vs Brazil	Shot Brazil	27:00	27:05	27:17	Malmo G1 2026	Brazil - Player 9	3	Save	5	Korea - Player 6
Korea vs Brazil	Shot Korea	27:13	27:18	27:31	Malmo G1 2026	Korea - Player 6	5	Save	2	Brazil - Player 9
Korea vs Brazil	Shot Korea	27:32	27:37	27:52	Malmo G1 2026	Korea - Player 6	5	Save	2	Brazil - Player 9
Korea vs Brazil	Shot Brazil	27:49	27:54	28:02	Malmo G1 2026	Brazil - Player 1	3	Out	0	
Korea vs Brazil	Shot Korea	28:06	28:11	28:17	Malmo G1 2026	Korea - Player 19	1	Save	5	Brazil - Player 1
Korea vs Brazil	Shot Brazil	28:13	28:18	28:26	Malmo G1 2026	Brazil - Player 9	2	Save	4.5	Korea - Player 6
Korea vs Brazil	Shot Korea	28:22	28:27	28:32	Malmo G1 2026	Korea - Player 6	5	Save	2.5	Brazil - Player 2
Korea vs Brazil	Shot Brazil	28:28	28:33	28:42	Malmo G1 2026	Brazil - Player 1	3	Save		
Korea vs Brazil	Shot Korea	28:42	28:47	28:54	Malmo G1 2026	Korea - Player 1	3	Save	2	Brazil - Player 9
Korea vs Brazil	Shot Korea	28:51	28:56	29:01	Malmo G1 2026	Korea - Player 6	5	Save	2	Brazil - Player 2
Korea vs Brazil	Shot Brazil	28:56	29:01	29:10	Malmo G1 2026	Brazil - Player 1	5	Out	0	
Korea vs Brazil	Shot Korea	29:09	29:14	29:22	Malmo G1 2026	Korea - Player 19	1	Save	5	Brazil - Player 1
Korea vs Brazil	Shot Brazil	29:18	29:23	29:37	Malmo G1 2026	Brazil - Player 9	3	Goal	2	Korea - Player 12
Korea vs Brazil	Shot Korea	29:44	29:49	30:03	Malmo G1 2026	Korea - Player 6	5	Save	4	Brazil - Player 1
Korea vs Brazil	Shot Brazil	29:58	30:03	30:10	Malmo G1 2026	Brazil - Player 1	5	Save	1	Korea - Player 12
Korea vs Brazil	Shot Korea	30:06	30:11	30:18	Malmo G1 2026	Korea - Player 19	1	Save	4	Brazil - Player 2
Korea vs Brazil	Shot Brazil	30:14	30:19	30:27	Malmo G1 2026	Brazil - Player 1	3	Save	5	Korea - Player 6
Korea vs Brazil	Shot Korea	30:23	30:28	30:35	Malmo G1 2026	Korea - Player 6	4	Save	5	Brazil - Player 1
Korea vs Brazil	Shot Brazil	30:31	30:36	30:51	Malmo G1 2026	Brazil - Player 9	2	Save	3	Korea - Player 1
Korea vs Brazil	Shot Korea	31:00	31:05	31:11	Malmo G1 2026	Korea - Player 19	1	4.5		
Korea vs Brazil	Shot Korea	31:17	31:22	31:28	Malmo G1 2026	Korea - Player 19	1	Save	2	Brazil - Player 2
Korea vs Brazil	Shot Brazil	31:23	31:28	31:33	Malmo G1 2026	Brazil - Player 2	2	Out	6	
Korea vs Brazil	Shot Korea	32:19	32:24	32:34	Malmo G1 2026	Korea - Player 1	3	Save	5	Brazil - Player 1
Korea vs Brazil	Shot Brazil	32:30	32:35	32:40	Malmo G1 2026	Brazil - Player 1	4	Save	1	Korea - Player 12
Korea vs Brazil	Shot Korea	32:36	32:41	32:46	Malmo G1 2026	Korea - Player 19	1	Save	4.5	Brazil - Player 1
Korea vs Brazil	Shot Brazil	32:41	32:46	32:54	Malmo G1 2026	Brazil - Player 9	2	Save	2.5	Korea - Player 1
Korea vs Brazil	Shot Korea	32:49	32:54	32:59	Malmo G1 2026					
Korea vs Brazil	Shot Brazil	33:04	33:09	33:17	Malmo G1 2026	Brazil - Player 1	5	Save	3	Korea - Player 1
Korea vs Brazil	Shot Korea	33:12	33:17	33:22	Malmo G1 2026	Korea - Player 6	5	Save	3	Brazil - Player 2
Korea vs Brazil	Shot Brazil	33:17	33:22	33:27	Malmo G1 2026	Brazil - Player 2	3	Save	4	Korea - Player 6
Korea vs Brazil	Shot Korea	33:23	33:28	33:33	Malmo G1 2026	Korea - Player 1	3	Save	2	Brazil - Player 9
Korea vs Brazil	Shot Brazil	33:29	33:34	33:42	Malmo G1 2026	Brazil - Player 9	3	Save	2.5	Korea - Player 1
Korea vs Brazil	Shot Korea	33:37	33:42	33:49	Malmo G1 2026	Korea - Player 1	3	Save	3	Brazil - Player 2
Korea vs Brazil	Shot Brazil	33:45	33:50	34:06	Malmo G1 2026	Brazil - Player 1	2	Save	2	Korea - Player 19
Korea vs Brazil	Shot Korea	34:42	34:47	34:58	Malmo G1 2026	Korea - Player 19	1	Save	4	Brazil - Player 1
Korea vs Brazil	Shot Brazil	34:54	34:59	35:04	Malmo G1 2026	Brazil - Player 1	5	Out	0	
Korea vs Brazil	Shot Korea	35:00	35:05	35:18	Malmo G1 2026	Korea - Player 19	1	Save	4	Brazil - Player 1
Korea vs Brazil	Shot Brazil	35:13	35:18	35:27	Malmo G1 2026	Brazil - Player 9	1	Save	4.5	Korea - Player 6
Korea vs Brazil	Shot Korea	35:23	35:28	35:42	Malmo G1 2026	Korea - Player 6	4	Save	3	Brazil - Player 2
Korea vs Brazil	Shot Brazil	35:37	35:42	35:49	Malmo G1 2026	Brazil - Player 1	5	Save	2	Korea - Player 1
Korea vs Brazil	Shot Korea	35:54	35:59	36:10	Malmo G1 2026	Korea - Player 19	2	Save	3.5	Brazil - Player 2
Korea vs Brazil	Shot Brazil	36:05	36:10	36:15	Malmo G1 2026	Brazil - Player 2	3	Save	1	Korea - Player 19
Korea vs Brazil	Shot Korea	36:10	36:15	36:27	Malmo G1 2026	Korea - Player 19	2	Save	2	Brazil - Player 9
Korea vs Brazil	Shot Brazil	36:23	36:28	36:35	Malmo G1 2026	Brazil - Player 9	3	Out	6	
Korea vs Brazil	Shot Korea	36:31	36:36	36:50	Malmo G1 2026	Korea - Player 6	4	Save	2	Brazil - Player 9
Korea vs Brazil	Shot Brazil	36:46	36:51	37:19	Malmo G1 2026	Brazil - Player 1	3	Save	2.5	Korea - Player 1
Korea vs Brazil	Shot Brazil	37:15	37:20	38:05	Malmo G1 2026	Brazil - Player 1	1	Save	5	Korea - Player 6
Korea vs Brazil	Shot Korea	38:00	38:05	38:13	Malmo G1 2026	Korea - Player 19	1	Save	4	Brazil - Player 2
Korea vs Brazil	Shot Brazil	38:09	38:14	38:33	Malmo G1 2026	Brazil - Player 6	5	Save	3	Korea - Player 1
Korea vs Brazil	Shot Korea	38:28	38:33	38:41	Malmo G1 2026	Korea - Player 19	1	Save	3	Brazil - Player 2
Korea vs Brazil	Shot Brazil	38:37	38:42	38:48	Malmo G1 2026	Brazil - Player 1	1	Save	4.5	Korea - Player 19
Korea vs Brazil	Shot Korea	38:44	38:49	38:59	Malmo G1 2026	Korea - Player 19	1	Save	4.5	Brazil - Player 6
Korea vs Brazil	Shot Brazil	38:55	39:00	39:05	Malmo G1 2026	Brazil - Player 6	5	Save	4	Korea - Player 6
Korea vs Brazil	Shot Korea	39:00	39:05	39:10	Malmo G1 2026	Korea - Player 6	4	Save	3	Brazil - Player 2
Korea vs Brazil	Shot Brazil	39:04	39:09	39:21	Malmo G1 2026	Brazil - Player 1	3	Save	4	Korea - Player 1
Korea vs Brazil	Shot Korea	39:17	39:22	39:29	Malmo G1 2026	Korea - Player 19	2	Save	2	Brazil - Player 1
Korea vs Brazil	Shot Brazil	39:26	39:31	39:43	Malmo G1 2026	Brazil - Player 6	2	Goal	3	Korea - Player 1
Korea vs Brazil	Shot Korea	39:42	39:47	40:01	Malmo G1 2026	Korea - Player 6	5	Save	4	Brazil - Player 6
Korea vs Brazil	Shot Brazil	39:58	40:03	40:10	Malmo G1 2026	Brazil - Player 1	5	Save	5	Korea - Player 6
Korea vs Brazil	Shot Korea	40:54	40:59	41:08	Malmo G1 2026	Korea - Player 6	3	Save	3	Brazil - Player 2
Korea vs Brazil	Shot Brazil	41:04	41:09	41:17	Malmo G1 2026	Brazil - Player 2	2	High Ball		
Korea vs Brazil	Penalty Shot Korea	41:29	41:34	41:46	Malmo G1 2026	Korea - Player 12	2	Save	3.5	Brazil - Player 2
Korea vs Brazil	Shot Brazil	42:19	42:24	42:31	Malmo G1 2026	Brazil - Player 6	5	Out	6	
Korea vs Brazil	Shot Korea	42:29	42:34	42:49	Malmo G1 2026	Korea - Player 1	3	Save	5	Brazil - Player 6
Korea vs Brazil	Shot Brazil	42:44	42:49	43:02	Malmo G1 2026	Brazil - Player 1	2	Save	4	Korea - Player 1
Korea vs Brazil	Shot Korea	42:58	43:03	43:10	Malmo G1 2026	Korea - Player 12	1	Save	3	Brazil - Player 3
Korea vs Brazil	Shot Brazil	43:06	43:11	43:18	Malmo G1 2026	Brazil - Player 3	3	Save	3	Korea - Player 1
Korea vs Brazil	Shot Korea	43:13	43:18	43:23	Malmo G1 2026	Korea - Player 6	4	Save	3.5	Brazil - Player 3
Korea vs Brazil	Shot Brazil	43:19	43:24	43:34	Malmo G1 2026	Brazil - Player 6	5	Goal	1	Korea - Player 12
Korea vs Brazil	Shot Korea	43:38	43:43	43:54	Malmo G1 2026	Korea - Player 12	1	Save	4.5	Brazil - Player 6
Korea vs Brazil	Shot Brazil	43:50	43:55	44:03	Malmo G1 2026	Brazil - Player 1	5	Save	2	Korea - Player 1
Korea vs Brazil	Shot Korea	43:58	44:03	45:37	Malmo G1 2026	Korea - Player 1	3	Save	1.5	Brazil - Player 1
Korea vs Brazil	Shot Brazil	45:33	45:38	45:46	Malmo G1 2026	Brazil - Player 1	2	Save	3	Korea - Player 1
Korea vs Brazil	Shot Brazil	45:53	45:58	46:12	Malmo G1 2026	Brazil - Player 6	4	Goal	4.5	Korea - Player 6
Korea vs Brazil	Shot Korea	46:18	46:23	46:31	Malmo G1 2026	Korea - Player 12	2	Out	6	
Korea vs Brazil	Shot Brazil	46:27	46:32	46:48	Malmo G1 2026	Brazil - Player 1	3	Save	4.5	Korea - Player 6
Korea vs Brazil	Shot Korea	46:44	46:49	46:56	Malmo G1 2026	Korea - Player 6	4	Save	2	Brazil - Player 3
Korea vs Brazil	Shot Brazil	46:51	46:56	47:02	Malmo G1 2026	Brazil - Player 6	2	Save	3	Korea - Player 1
Korea vs Brazil	Shot Korea	46:57	47:02	47:13	Malmo G1 2026	Korea - Player 12	2	Save	1.5	Brazil - Player 1
Korea vs Brazil	Shot Brazil	47:09	47:14	47:22	Malmo G1 2026	Brazil - Player 1	1	Save	3.5	Korea - Player 1
Korea vs Brazil	Shot Korea	47:18	47:23	47:32	Malmo G1 2026	Korea - Player 6	5	Save	1.5	Brazil - Player 1
Korea vs Brazil	Shot Brazil	47:28	47:33	47:42	Malmo G1 2026	Brazil - Player 6	5	Save	1.5	Korea - Player 12
Korea vs Brazil	Shot Korea	47:38	47:43	47:55	Malmo G1 2026	Korea - Player 12	1	Save	4	Brazil - Player 3
Korea vs Brazil	Shot Brazil	47:51	47:56	48:01	Malmo G1 2026	Brazil - Player 1	5	Save	2	Korea - Player 12
Korea vs Brazil	Shot Korea	47:57	48:02	48:07	Malmo G1 2026	Korea - Player 12	1	Save	1	Brazil - Player 1
Korea vs Brazil	Shot Brazil	48:43	48:48	49:06	Malmo G1 2026	Brazil - Player 1	3	Out	0	
Korea vs Brazil	Shot Korea	49:02	49:07	49:24	Malmo G1 2026	Korea - Player 12	3	Save	3	Brazil - Player 3
Korea vs Brazil	Shot Brazil	49:19	49:24	49:29	Malmo G1 2026					
Turkey vs Greece	@@@P1				Malmo G1 2026					
Turkey vs Greece	T-START				Malmo G1 2026					
Turkey vs Greece	Shot Turkey	00:00	00:03	00:09	Malmo G1 2026	Turkey - Player 2	5	Save	3	Greece - Player 9
Turkey vs Greece	Shot Greece	00:05	00:10	00:17	Malmo G1 2026	Greece - Player 2	1	Save	3	Turkey - Player 4
Turkey vs Greece	Shot Turkey	00:12	00:17	00:25	Malmo G1 2026	Turkey - Player 7	2	Save	4	Greece - Player 6
Turkey vs Greece	Shot Greece	00:21	00:26	00:35	Malmo G1 2026	Greece - Player 6	4	Save	5	Turkey - Player 7
Turkey vs Greece	Shot Turkey	00:30	00:35	00:41	Malmo G1 2026	Turkey - Player 2	1	Save	4	Greece - Player 9
Turkey vs Greece	Shot Greece	00:37	00:42	00:53	Malmo G1 2026	Greece - Player 2	1	Save	4.5	Turkey - Player 2
Turkey vs Greece	Shot Turkey	00:49	00:54	01:00	Malmo G1 2026	Turkey - Player 2	5	Save	4	Greece - Player 9
Turkey vs Greece	Shot Greece	00:56	01:01	01:09	Malmo G1 2026	Greece - Player 6	4	Save	3.5	Turkey - Player 4
Turkey vs Greece	Shot Turkey	01:04	01:09	01:17	Malmo G1 2026	Turkey - Player 7	2	Save	3.5	Greece - Player 9
Turkey vs Greece	Shot Greece	01:13	01:18	01:28	Malmo G1 2026	Greece - Player 2	1	Save	3.5	Turkey - Player 4
Turkey vs Greece	Shot Turkey	01:24	01:29	01:34	Malmo G1 2026	Turkey - Player 4				
Turkey vs Greece	Shot Turkey	01:28	01:33	01:41	Malmo G1 2026	Turkey - Player 2	5	Save	4	Greece - Player 6
Turkey vs Greece	Shot Greece	01:37	01:42	01:51	Malmo G1 2026	Greece - Player 6	5	Save	1	Turkey - Player 7
Turkey vs Greece	Shot Turkey	01:47	01:52	01:58	Malmo G1 2026	Turkey - Player 7	2	Save	1.5	Greece - Player 2
Turkey vs Greece	Shot Greece	02:01	02:06	02:16	Malmo G1 2026	Greece - Player 2	2	Save	4.5	Turkey - Player 2
Turkey vs Greece	Shot Turkey	02:12	02:17	02:22	Malmo G1 2026	Turkey - Player 2	2	Out	6	
Turkey vs Greece	Shot Greece	02:22	02:27	02:40	Malmo G1 2026	Greece - Player 6	4	Save	1	Turkey - Player 7
Turkey vs Greece	Shot Turkey	02:35	02:40	02:57	Malmo G1 2026	Turkey - Player 7	2	Save	4	Greece - Player 2
Turkey vs Greece	Shot Greece	02:52	02:57	03:02	Malmo G1 2026	Greece - Player 2	2	Save	3.5	Turkey - Player 4
Turkey vs Greece	Shot Turkey	02:58	03:03	03:11	Malmo G1 2026	Turkey - Player 2	5	Save	1	Greece - Player 2
Turkey vs Greece	Shot Greece	03:07	03:12	03:25	Malmo G1 2026	Greece - Player 6	4	Save	2	Turkey - Player 4
Turkey vs Greece	Shot Turkey	03:22	03:27	03:33	Malmo G1 2026	Turkey - Player 7	2	Save	3.5	Greece - Player 9
Turkey vs Greece	Shot Greece	03:29	03:34	03:40	Malmo G1 2026	Greece - Player 6	4	Save	2	Turkey - Player 4
Turkey vs Greece	Shot Turkey	03:39	03:44	03:51	Malmo G1 2026	Turkey - Player 2	4	Save	5	Greece - Player 6
Turkey vs Greece	Shot Turkey	04:07	04:12	04:22	Malmo G1 2026	Turkey - Player 7	2	Save	1.5	Greece - Player 2
Turkey vs Greece	Shot Greece	04:17	04:22	04:30	Malmo G1 2026	Greece - Player 2	1	Save	5	Turkey - Player 2
Turkey vs Greece	Shot Turkey	04:25	04:30	04:37	Malmo G1 2026	Turkey - Player 2	5	Save	2	Greece - Player 2
Turkey vs Greece	Shot Greece	04:33	04:38	04:47	Malmo G1 2026	Greece - Player 2	1	Save	4	Turkey - Player 2
Turkey vs Greece	Shot Turkey	04:43	04:48	04:53	Malmo G1 2026	Turkey - Player 2	5	Long Ball		
Turkey vs Greece	Penalty Shot Greece	04:57	05:02	05:15	Malmo G1 2026	Greece - Player 2	2	Save	4	Turkey - Player 2
Turkey vs Greece	Shot Turkey	05:15	05:20	05:30	Malmo G1 2026	Turkey - Player 7	1	Save	3.5	Greece - Player 9
Turkey vs Greece	Shot Greece	05:25	05:30	05:39	Malmo G1 2026	Greece - Player 6	4	Save	5	Turkey - Player 7
Turkey vs Greece	Shot Turkey	05:35	05:40	05:45	Malmo G1 2026	Turkey - Player 2	1	Save	3	Greece - Player 9
Turkey vs Greece	Shot Greece	05:41	05:46	05:57	Malmo G1 2026	Greece - Player 2	1	Save	4	Turkey - Player 4
Turkey vs Greece	Shot Turkey	05:53	05:58	06:10	Malmo G1 2026	Turkey - Player 2	4	Goal	4	Greece - Player 6
Turkey vs Greece	Shot Greece	06:09	06:14	06:24	Malmo G1 2026	Greece - Player 6	5	Save	3	Turkey - Player 4
Turkey vs Greece	Shot Turkey	06:20	06:25	06:31	Malmo G1 2026	Turkey - Player 4	3	Save	3.5	Greece - Player 9
Turkey vs Greece	Shot Greece	06:27	06:32	06:42	Malmo G1 2026	Greece - Player 6	4	Save	3.5	Turkey - Player 4
Turkey vs Greece	Shot Turkey	06:37	06:42	06:53	Malmo G1 2026	Turkey - Player 7	3	Goal	3.5	Greece - Player 9
Turkey vs Greece	Shot Greece	07:39	07:44	07:50	Malmo G1 2026	Greece - Player 2	5	Save	5	Turkey - Player 7
Turkey vs Greece	Shot Turkey	07:51	07:56	08:10	Malmo G1 2026	Turkey - Player 2	5	Save	1	Greece - Player 6
Turkey vs Greece	Shot Greece	08:09	08:14	08:19	Malmo G1 2026	Greece - Player 6	1	Out	6	
Turkey vs Greece	Shot Turkey	08:22	08:27	08:40	Malmo G1 2026	Turkey - Player 7	4	Goal	1.5	Greece - Player 6
Turkey vs Greece	Shot Greece	08:45	08:50	09:00	Malmo G1 2026	Greece - Player 2	5	Save	1.5	Turkey - Player 7
Turkey vs Greece	Shot Turkey	08:56	09:01	09:09	Malmo G1 2026	Turkey - Player 2	4	Save	3	Greece - Player 7
Turkey vs Greece	Shot Greece	09:05	09:10	09:15	Malmo G1 2026	Greece - Player 6	1	Out	6	
Turkey vs Greece	Shot Turkey	09:26	09:31	09:37	Malmo G1 2026	Turkey - Player 7	2	Save	5	Greece - Player 2
Turkey vs Greece	Shot Greece	09:32	09:37	09:42	Malmo G1 2026	Greece - Player 2	5	Out	0	
Turkey vs Greece	Shot Turkey	09:38	09:43	09:57	Malmo G1 2026	Turkey - Player 2	3	Save	4.5	Greece - Player 2
Turkey vs Greece	Shot Greece	09:52	09:57	10:03	Malmo G1 2026	Greece - Player 2	4	Save	5	Turkey - Player 7
Turkey vs Greece	Shot Turkey	09:59	10:04	10:14	Malmo G1 2026	Turkey - Player 7	2	Save	4	Greece - Player 2
Turkey vs Greece	Shot Greece	10:09	10:14	10:21	Malmo G1 2026	Greece - Player 6	2	Save	3	Turkey - Player 4
Turkey vs Greece	Shot Turkey	10:16	10:21	10:28	Malmo G1 2026	Turkey - Player 4	3	Save	1	Greece - Player 6
Turkey vs Greece	Shot Greece	11:03	11:08	11:13	Malmo G1 2026	Greece - Player 2	1	High Ball		
Turkey vs Greece	Penalty Shot Turkey	12:13	12:18	12:27	Malmo G1 2026	Turkey - Player 2	3	Goal	2	Greece - Player 2
Turkey vs Greece	Shot Greece	12:31	12:36	12:51	Malmo G1 2026	Greece - Player 8	5	Save	2	Turkey - Player 7
Turkey vs Greece	Shot Turkey	12:47	12:52	12:57	Malmo G1 2026	Turkey - Player 2	3	Save	2	Greece - Player 2
Turkey vs Greece	Shot Greece	12:54	12:59	13:05	Malmo G1 2026	Greece - Player 2	1	Save	5	Turkey - Player 2
Turkey vs Greece	Shot Turkey	13:01	13:06	13:13	Malmo G1 2026	Turkey - Player 7	4	Out	0	
Turkey vs Greece	Shot Greece	13:16	13:21	13:30	Malmo G1 2026	Greece - Player 8	5	Save	1.5	Turkey - Player 7
Turkey vs Greece	Shot Turkey	13:26	13:31	13:39	Malmo G1 2026	Turkey - Player 2	2	Save	4.5	Greece - Player 8
Turkey vs Greece	Shot Greece	13:34	13:39	13:47	Malmo G1 2026	Greece - Player 8	5	Save	3	Turkey - Player 4
Turkey vs Greece	Shot Turkey	13:43	13:48	13:56	Malmo G1 2026	Turkey - Player 7	2	Save	4.5	Greece - Player 8
Turkey vs Greece	Shot Greece	13:52	13:57	14:06	Malmo G1 2026	Greece - Player 8	5	Save	2.5	Turkey - Player 4
Turkey vs Greece	Shot Turkey	14:02	14:07	14:12	Malmo G1 2026	Turkey - Player 2	3	Save	4.5	Greece - Player 8
Turkey vs Greece	Shot Greece	14:08	14:13	14:22	Malmo G1 2026	Greece - Player 2	2	Save	4	Turkey - Player 4
Turkey vs Greece	Shot Turkey	14:17	14:22	14:31	Malmo G1 2026	Turkey - Player 7	2	Save	4	Greece - Player 8
Turkey vs Greece	Shot Greece	14:27	14:32	14:43	Malmo G1 2026	Greece - Player 8	5	Save	4	Turkey - Player 4
Turkey vs Greece	Shot Turkey	14:38	14:43	14:48	Malmo G1 2026	Turkey - Player 2	5	Save	2	Greece - Player 2
Turkey vs Greece	Shot Greece	14:43	14:48	14:55	Malmo G1 2026	Greece - Player 2	1	Out	6	
Turkey vs Greece	Shot Turkey	14:55	15:00	15:08	Malmo G1 2026	Turkey - Player 7	4	Save	1.5	Greece - Player 2
Turkey vs Greece	Shot Greece	15:04	15:09	15:16	Malmo G1 2026	Greece - Player 2	1	Save	4	Turkey - Player 4
Turkey vs Greece	Shot Turkey	15:11	15:16	15:23	Malmo G1 2026	Turkey - Player 2	5	Save	5	Greece - Player 8
Turkey vs Greece	Shot Greece	15:23	15:28	15:38	Malmo G1 2026	Greece - Player 8	5	Save	2.5	Turkey - Player 4
Turkey vs Greece	Shot Turkey	15:33	15:38	15:46	Malmo G1 2026	Turkey - Player 7	2	Save	4.5	Greece - Player 8
Turkey vs Greece	Shot Greece	15:42	15:47	15:55	Malmo G1 2026	Greece - Player 8	5	Save	4	Turkey - Player 2
Turkey vs Greece	Shot Turkey	15:51	15:56	16:03	Malmo G1 2026	Turkey - Player 2	2	Save	5	Greece - Player 8
Turkey vs Greece	Shot Greece	16:04	16:09	16:17	Malmo G1 2026	Greece - Player 2	5	Out	0	
Turkey vs Greece	Shot Turkey	16:13	16:18	16:29	Malmo G1 2026	Turkey - Player 7	3	Save	5	Greece - Player 8
Turkey vs Greece	Shot Greece	16:29	16:34	16:42	Malmo G1 2026	Greece - Player 8	4	Save	1	Turkey - Player 7
Turkey vs Greece	Shot Turkey	16:38	16:43	16:50	Malmo G1 2026	Turkey - Player 2	1	Save	3	Greece - Player 7
Turkey vs Greece	Shot Greece	16:46	16:51	17:01	Malmo G1 2026	Greece - Player 2	1	Save	4	Turkey - Player 4
Turkey vs Greece	Shot Turkey	16:57	17:02	17:08	Malmo G1 2026	Turkey - Player 7	3	Save	3	Greece - Player 7
